Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,SessionDuration,TotalPagesViewed,High_Revenue,Engage_2
1,113.0,0,0.0,13,935.0,0.0,0.027272727,0.0,0,5,1,1,1,2,0,0,0,1048.0,14,0,1
2,32.2,1,0.0,20,342.6866667,0.0,0.009090909,0.0,0,8,2,2,1,4,0,0,0,374.8866667,23,0,1
0,0.0,0,0.0,37,907.5,0.005405405,0.021621622,0.0,0,11,2,2,1,8,0,0,0,907.5,37,0,1
0,0.0,0,0.0,11,212.9166667,0.0,0.009090909,0.0,0,11,3,2,5,2,0,0,0,212.9166667,11,0,1
0,0.0,0,0.0,10,677.6666667,0.0,0.022222222,0.0,0,12,4,1,3,2,0,0,0,677.6666667,10,0,1
0,0.0,0,0.0,44,1502.291667,0.004545455,0.027272727,0.0,0,12,2,2,1,2,0,0,0,1502.291667,44,0,1
0,0.0,1,21.0,25,525.1666667,0.007692308,0.030769231,0.0,0,11,2,2,3,2,0,1,0,546.1666667,26,0,1
1,22.2,0,0.0,34,606.2,0.0,0.001388889,17.92983378,0,10,2,2,7,3,0,1,0,628.4000000000001,35,1,1
4,80.0,0,0.0,17,442.1666667,0.0,0.010526316,0.0,0,11,2,2,6,2,0,1,0,522.1666667,21,0,1
0,0.0,0,0.0,17,418.3333333,0.0,0.025,0.0,0,11,2,6,1,2,0,0,0,418.3333333,17,0,1
6,122.8,0,0.0,7,175.4,0.0,0.018181818,0.0,0,11,2,5,5,2,0,0,0,298.2,13,0,1
0,0.0,0,0.0,13,226.0,0.0,0.023076923,0.0,0,12,2,2,9,8,0,0,0,226.0,13,0,1
8,192.5555556,1,91.0,109,2926.431962,0.0,0.001851852,12.8915,0,5,4,1,1,3,0,0,1,3209.9875176,118,1,1
1,18.0,0,0.0,16,1331.75,0.0,0.0125,33.79956701,0,3,2,5,2,3,0,0,1,1349.75,17,1,1
1,69.0,0,0.0,8,423.0,0.0,0.025,28.05094335,0,3,2,4,1,8,0,0,1,492.0,9,1,1
6,1489.041667,0,0.0,12,879.8,0.0,0.005555556,0.0,0,11,2,2,4,2,0,1,0,2368.841667,18,0,1
0,0.0,0,0.0,43,907.5083333,0.0,0.002439024,0.0,0,11,1,1,1,2,0,1,0,907.5083333,43,0,1
0,0.0,0,0.0,11,115.25,0.027272727,0.045454545,0.0,0,11,3,2,9,10,0,1,0,115.25,11,0,1
6,440.2813953,1,17.72,18,864.1,0.0,0.002777778,0.0,0,9,2,2,5,2,0,0,0,1322.1013953,25,0,1
3,113.8,0,0.0,15,336.1383333,0.0,0.011764706,0.0,0,11,2,4,9,3,0,0,0,449.9383333,18,0,1
6,79.25,0,0.0,13,150.1666667,0.0,0.012631579,0.0,0,12,1,1,1,3,0,0,0,229.4166667,19,0,1
2,31.2,0,0.0,3,55.4,0.0,0.05,0.0,0,10,2,2,1,5,0,0,0,86.6,5,0,1
2,77.5,0,0.0,19,598.7833333,0.0,0.002631579,0.0,0,3,3,2,2,9,0,1,0,676.2833333,21,0,1
0,0.0,0,0.0,6,168.0,0.0,0.011111111,0.0,0,11,1,1,1,2,0,1,0,168.0,6,0,1
0,0.0,2,84.5,42,2762.408333,0.004545455,0.025151515,0.0,0,11,2,2,1,2,0,0,0,2846.908333,44,0,1
0,0.0,0,0.0,10,208.0,0.0,0.022222222,125.961749,0,12,2,2,1,2,0,0,1,208.0,10,1,1
4,123.0,1,29.5,16,529.3333333,0.0,0.0045,0.0,0,5,3,3,2,2,0,0,0,681.8333333,21,0,1
0,0.0,1,44.0,14,549.5,0.0,0.013333333,43.252,0,5,2,4,1,2,0,0,1,593.5,15,1,1
3,59.5,0,0.0,2,13.1,0.0,0.008333333,0.0,0,9,1,1,4,5,0,0,0,72.6,5,0,1
1,97.0,0,0.0,4,59.0,0.0,0.013333333,0.0,0,5,2,2,6,6,0,0,0,156.0,5,0,1
1,0.0,0,0.0,23,579.3,0.0,0.009090909,0.0,0,9,2,2,2,2,0,0,0,579.3,24,0,1
0,0.0,0,0.0,18,542.9333333,0.0,0.009259259,0.0,0,11,3,2,1,11,0,0,0,542.9333333,18,0,1
2,40.2,2,26.1,10,186.7,0.0,0.021428571,0.0,0,10,2,2,3,3,0,0,0,253.0,14,0,1
6,188.5,0,0.0,25,590.6,0.0,0.003703704,0.0,0,8,2,2,1,2,0,1,0,779.1,31,0,1
3,19.33333333,0,0.0,28,710.9083333,0.006451613,0.012903226,0.0,0,5,2,2,8,3,0,0,0,730.2416666299999,31,0,1
1,139.5,0,0.0,100,1831.149084,0.0,0.000505051,0.0,0,12,2,2,3,2,0,0,0,1970.649084,101,0,1
4,46.3,0,0.0,2,22.83333333,0.0,0.033333333,0.0,0,11,2,2,6,2,0,1,1,69.13333333,6,0,1
6,450.4,0,0.0,6,72.9,0.0,0.028571429,0.0,0,5,2,2,9,5,0,0,0,523.3,12,0,1
3,40.55,0,0.0,10,151.0818182,0.008333333,0.038888889,0.0,0,7,2,2,1,5,0,0,0,191.6318182,13,0,1
4,1946.0,0,0.0,31,731.0,0.0,0.005882353,0.0,0,12,2,2,4,2,0,1,0,2677.0,35,0,1
3,59.5,0,0.0,6,159.0,0.0,0.00625,0.0,0,12,3,2,8,6,0,0,0,218.5,9,0,1
6,69.4,1,25.2,18,1009.55,0.0,0.002380952,0.0,0,7,2,2,2,2,0,0,0,1104.15,25,0,1
2,23.0,0,0.0,50,2473.196429,0.0,0.013301282,0.0,0,11,2,2,3,8,0,0,0,2496.196429,52,0,1
3,1715.0,0,0.0,20,536.6166667,0.0,0.002898551,0.0,0,11,1,1,1,8,0,0,0,2251.6166667,23,0,1
1,19.2,0,0.0,3,60.6,0.0,0.033333333,0.0,0,10,2,2,6,6,0,0,0,79.8,4,0,1
2,68.6,0,0.0,10,279.7666667,0.0,0.033333333,0.0,0,10,1,2,7,4,0,0,0,348.3666667,12,0,1
1,55.5,1,18.0,19,444.75,0.0,0.010526316,21.2112655,0,11,2,5,1,10,0,0,1,518.25,21,1,1
3,37.2,1,0.0,3,14.0,0.0,0.033333333,0.0,0,9,2,7,7,2,0,1,0,51.2,7,0,1
2,152.0,0,0.0,13,241.5833333,0.013333333,0.013333333,0.0,0,9,1,1,1,2,0,0,0,393.5833333,15,0,1
5,166.3333333,1,0.0,38,1869.45119,0.004545455,0.010037879,0.0,0,12,2,4,8,2,0,0,1,2035.7845233,44,0,1
0,0.0,0,0.0,12,770.25,0.0,0.033333333,0.0,0,12,2,4,1,8,0,0,0,770.25,12,0,1
4,104.0,0,0.0,8,243.5,0.0,0.016666667,0.0,0,12,2,2,3,2,0,0,0,347.5,12,0,1
6,461.0,0,0.0,4,111.0,0.0,0.011111111,0.0,0,12,3,3,3,8,0,0,0,572.0,10,0,1
0,0.0,0,0.0,38,935.0,0.0,0.007769424,0.0,0,11,2,2,3,11,0,0,0,935.0,38,0,1
2,37.0,0,0.0,3,17.0,0.0,0.05,0.0,0,3,3,2,1,2,0,1,0,54.0,5,0,1
8,123.0,0,0.0,8,95.0,0.009090909,0.027272727,0.0,0,5,1,1,5,2,0,0,0,218.0,16,0,1
0,0.0,0,0.0,7,239.5,0.0,0.016666667,0.0,0,5,3,2,1,6,0,1,0,239.5,7,0,1
1,37.0,0,0.0,12,663.5,0.0,0.016666667,10.83431037,0,3,3,2,6,8,0,0,1,700.5,13,1,1
1,45.5,3,58.0,6,311.5,0.0,0.0125,0.0,0,5,3,2,6,2,0,1,0,415.0,10,0,1
4,96.4,2,53.4,9,338.34,0.0,0.013333333,0.0,0,10,1,1,3,5,0,1,0,488.14,15,0,1
0,0.0,0,0.0,2,8.0,0.0,0.1,0.0,0,12,1,1,1,2,0,1,0,8.0,2,0,1
3,107.0,0,0.0,4,145.8333333,0.0,0.016666667,0.0,0,3,3,2,7,1,0,0,0,252.8333333,7,0,1
4,298.0,1,0.0,14,625.0,0.0,0.0125,0.0,0,5,1,1,6,2,0,0,0,923.0,19,0,1
0,0.0,0,0.0,7,906.0,0.0,0.016666667,14.98333333,0,5,4,1,2,2,0,0,1,906.0,7,1,1
3,96.0,0,0.0,11,565.0,0.0,0.011111111,0.0,0,5,3,2,6,14,0,1,0,661.0,14,0,1
0,0.0,0,0.0,5,131.8333333,0.0,0.013333333,36.13790493,0,6,1,1,1,5,0,0,1,131.8333333,5,1,1
6,1541.5,0,0.0,8,188.5,0.0,0.015384615,0.0,0,5,3,2,5,4,0,1,0,1730.0,14,0,1
6,60.0,0,0.0,4,34.0,0.0,0.033333333,0.0,0,5,2,2,9,5,0,0,0,94.0,10,0,1
0,0.0,0,0.0,19,593.75,0.0,0.014035088,0.0,0,11,2,2,1,2,0,0,0,593.75,19,0,1
4,84.0,0,0.0,35,1059.0,0.0,0.005882353,0.0,0,3,2,2,3,2,0,0,0,1143.0,39,0,1
7,194.4,0,0.0,5,46.2,0.0125,0.0375,0.0,0,7,2,2,4,5,0,0,0,240.6,12,0,1
4,56.5,0,0.0,8,202.1666667,0.0,0.01,0.0,0,3,3,2,1,8,0,1,0,258.6666667,12,0,1
4,65.0,0,0.0,26,501.8,0.0,0.014285714,0.0,0,11,2,2,9,2,0,0,1,566.8,30,0,1
0,0.0,0,0.0,12,499.0,0.0,0.018181818,86.388,0,5,2,2,6,2,0,1,1,499.0,12,1,1
1,3.0,2,373.0,6,66.83333333,0.0,0.0125,0.0,0,3,2,4,1,8,0,0,0,442.83333333,9,0,1
11,554.75,0,0.0,34,1466.088462,0.007407407,0.024345679,10.73461716,0,11,1,1,3,8,0,1,1,2020.838462,45,1,1
0,0.0,0,0.0,6,161.6666667,0.0,0.05,0.0,0,12,2,2,9,3,0,0,0,161.6666667,6,0,1
4,155.5,0,0.0,20,588.9,0.0,0.008695652,0.0,0,5,4,1,1,4,0,0,0,744.4,24,0,1
3,36.0,1,395.0,12,343.5833333,0.0,0.014285714,0.0,0,3,2,2,1,2,0,0,0,774.5833333,16,0,1
8,213.75,2,45.5,30,2054.841667,0.0,0.001041667,21.9646242,0,12,1,1,6,2,0,0,1,2314.091667,40,1,1
4,214.0,1,0.0,5,259.0,0.0,0.0375,0.0,0,5,1,1,1,3,0,1,0,473.0,10,0,1
4,124.7,5,88.9,11,577.6,0.010526316,0.010526316,0.0,0,6,3,2,3,2,0,0,0,791.2,20,0,1
2,334.25,4,92.16666667,2,70.75,0.0,0.00952381,0.0,0,12,1,1,3,10,0,1,0,497.16666667,8,0,1
5,140.25,4,282.0,4,213.5,0.0,0.009090909,0.0,0,11,3,2,1,2,0,0,1,635.75,13,0,1
2,76.6,0,0.0,38,3872.716667,0.0,0.002702703,0.0,0,8,2,2,3,2,0,0,0,3949.316667,40,0,1
1,14.2,0,0.0,22,839.568189,0.0,0.000952381,60.58437066,0,11,3,2,3,2,0,1,1,853.768189,23,1,1
0,0.0,0,0.0,20,691.75,0.0,0.003333333,0.0,0,12,3,2,4,2,0,0,0,691.75,20,0,1
2,39.0,0,0.0,9,128.0,0.0,0.018181818,0.0,0,5,2,2,1,2,0,0,0,167.0,11,0,1
0,0.0,1,28.0,12,276.0,0.0,0.008333333,0.0,0,5,4,5,9,2,0,0,0,304.0,13,0,1
0,0.0,0,0.0,5,135.75,0.04,0.053333333,0.0,0,12,2,2,3,2,0,0,0,135.75,5,0,1
0,0.0,0,0.0,16,819.1666667,0.0,0.0125,24.73875,0,5,2,2,5,2,0,0,1,819.1666667,16,1,1
0,0.0,0,0.0,6,139.0,0.0,0.01,0.0,0,3,1,2,1,8,0,0,0,139.0,6,0,1
5,80.0,0,0.0,29,957.6666667,0.0,0.001785714,0.0,0,5,2,4,1,3,0,0,0,1037.6666667,34,0,1
3,103.0,2,58.5,94,2807.149729,0.0,0.002777778,0.0,0,11,2,2,7,2,0,1,0,2968.649729,99,0,1
2,166.0,2,55.0,10,1968.25,0.014285714,0.021428571,0.0,0,5,1,1,1,6,0,1,0,2189.25,14,0,1
2,25.0,0,0.0,6,65.0,0.0,0.025,0.0,0,3,2,2,1,2,0,1,0,90.0,8,0,1
0,0.0,0,0.0,4,51.5,0.0,0.05,0.0,0,12,2,2,1,2,0,0,0,51.5,4,0,1
3,156.5,0,0.0,9,143.0,0.0,0.005555556,0.0,0,11,1,1,1,2,0,0,0,299.5,12,0,1
2,75.5,0,0.0,30,1661.166667,0.0,0.00625,0.0,0,12,2,2,2,10,0,0,0,1736.666667,32,0,1
0,0.0,0,0.0,17,766.5,0.0,0.0125,61.9395,0,3,2,2,1,2,0,1,1,766.5,17,1,1
2,35.0,0,0.0,2,6.0,0.0,0.05,0.0,0,3,2,2,9,2,0,0,0,41.0,4,0,1
4,60.2,0,0.0,13,409.8371212,0.0,0.005882353,20.10126693,0,10,1,1,4,2,0,0,1,470.0371212,17,1,1
6,113.5,0,0.0,18,1066.5,0.0,0.005072464,0.0,0,3,2,2,7,2,0,0,0,1180.0,24,0,1
0,0.0,0,0.0,10,122.1666667,0.0,0.02,0.0,0,11,1,1,1,5,0,1,0,122.1666667,10,0,1
3,83.6,0,0.0,6,314.4,0.0,0.025,0.0,0,10,1,1,4,2,0,0,0,398.0,9,0,1
0,0.0,0,0.0,2,69.5,0.0,0.1,0.0,0,11,4,5,9,11,0,0,0,69.5,2,0,1
0,0.0,0,0.0,9,436.0,0.0,0.025,68.1974018,0,12,1,2,2,2,0,0,1,436.0,9,1,1
4,39.48,0,0.0,33,549.78,0.0,0.005555556,0.0,0,9,3,2,4,1,0,0,0,589.26,37,0,1
0,0.0,0,0.0,30,805.8333333,0.0,0.003333333,0.0,0,11,1,1,3,8,0,0,0,805.8333333,30,0,1
0,0.0,0,0.0,15,89.38333333,0.0,0.0125,39.6497508,0,10,2,2,6,2,0,1,1,89.38333333,15,1,1
0,0.0,0,0.0,9,190.3333333,0.0,0.033333333,0.0,0,12,1,1,3,2,0,0,0,190.3333333,9,0,1
9,89.16666667,4,94.875,10,138.4166667,0.0,0.013333333,0.0,0,11,2,2,3,2,0,0,0,322.45833337,23,0,1
3,63.0,0,0.0,2,14.6,0.0,0.016666667,0.0,0,10,1,1,1,2,0,0,0,77.6,5,0,1
7,133.4666667,4,46.5,26,1357.833333,0.0,0.018487395,18.26940096,0,11,3,2,9,2,0,1,1,1537.7999997,37,1,1
5,175.1,0,0.0,26,615.5595238,0.0,0.002083333,62.77367187,0,9,1,1,1,3,0,1,1,790.6595238,31,1,1
0,0.0,0,0.0,17,557.4,0.0,0.011111111,83.93274289,0,9,2,2,2,2,0,1,1,557.4,17,1,1
2,33.5,0,0.0,8,556.0,0.0,0.015151515,0.0,0,12,2,2,1,2,0,1,0,589.5,10,0,1
3,69.0,0,0.0,37,769.0,0.0,0.004273504,47.93128205,0,5,3,2,3,2,0,1,1,838.0,40,1,1
0,0.0,0,0.0,2,9.0,0.0,0.05,0.0,0,12,3,2,3,10,0,0,0,9.0,2,0,1
8,107.7,0,0.0,8,135.0666667,0.0,0.005128205,0.0,0,6,2,2,1,5,0,0,0,242.76666670000003,16,0,1
0,0.0,0,0.0,41,1130.92619,0.0,0.015447154,0.0,0,12,2,2,8,2,0,0,0,1130.92619,41,0,1
0,0.0,0,0.0,20,584.0,0.0,0.003508772,0.0,0,5,2,2,6,4,0,0,0,584.0,20,0,1
0,0.0,0,0.0,7,197.0,0.0,0.042857143,0.0,0,12,2,2,3,2,0,0,0,197.0,7,0,1
3,242.0,0,0.0,12,286.0,0.0,0.014285714,0.0,0,3,1,1,1,2,0,1,0,528.0,15,0,1
3,94.6,0,0.0,16,1254.0,0.0,0.019327731,0.0,0,11,3,2,7,2,0,1,0,1348.6,19,0,1
3,32.1,0,0.0,3,21.1,0.028571429,0.042857143,0.0,0,6,3,2,6,5,0,0,0,53.2,6,0,1
3,33.0,0,0.0,17,386.4166667,0.0,0.01,0.0,0,12,2,2,1,2,0,0,1,419.4166667,20,0,1
0,0.0,2,324.5,4,64.25,0.0,0.033333333,0.0,0,12,3,3,2,8,0,0,0,388.75,6,0,1
1,19.0,1,11.0,11,66.83333333,0.0,0.019230769,0.0,0,11,2,2,1,8,0,0,0,96.83333333,13,0,1
2,133.5,0,0.0,4,454.3333333,0.0,0.025,0.0,0,11,3,2,1,3,0,0,0,587.8333333,6,0,1
2,116.8,0,0.0,5,170.4,0.0,0.028571429,88.06848401,0,11,2,2,7,2,0,0,1,287.2,7,1,1
0,0.0,0,0.0,13,342.9202381,0.0,0.011794872,0.0,0,11,3,2,3,2,0,1,0,342.9202381,13,0,1
7,145.0,0,0.0,7,96.0,0.0,0.013333333,0.0,0,5,2,2,1,4,0,0,0,241.0,14,0,1
7,52.875,0,0.0,9,152.4166667,0.0,0.017777778,0.0,0,12,2,2,4,2,0,0,0,205.2916667,16,0,1
0,0.0,0,0.0,5,118.75,0.04,0.08,0.0,0,12,1,1,1,8,0,0,0,118.75,5,0,1
3,32.25,0,0.0,27,1273.25,0.0,0.008888889,43.89691103,0,11,2,2,1,2,0,0,1,1305.5,30,1,1
2,68.6,0,0.0,10,184.6,0.0,0.016666667,0.0,0,9,2,2,3,2,0,0,0,253.2,12,0,1
3,67.86666667,2,12.0,16,393.0,0.0,0.015,0.0,0,9,2,10,1,5,0,0,0,472.86666667,21,0,1
4,712.0,0,0.0,77,3785.5625,0.002564103,0.00982906,0.0,0,11,2,2,2,8,0,0,1,4497.5625,81,0,1
0,0.0,0,0.0,5,41.66666667,0.0,0.04,0.0,0,12,2,2,4,2,0,0,0,41.66666667,5,0,1
0,0.0,0,0.0,18,391.5833333,0.0,0.025,0.0,0,12,2,2,7,2,0,0,0,391.5833333,18,0,1
3,90.5,0,0.0,15,369.5,0.0,0.025,0.0,0,11,3,2,2,2,0,1,0,460.0,18,0,1
2,95.5,0,0.0,13,334.5,0.0,0.002666667,0.0,0,3,3,2,1,8,0,0,0,430.0,15,0,1
6,140.3333333,0,0.0,9,88.95,0.0,0.004761905,0.0,0,5,3,2,2,3,0,0,0,229.2833333,15,0,1
0,0.0,0,0.0,7,360.75,0.0,0.033333333,0.0,0,3,1,1,1,2,0,1,0,360.75,7,0,1
4,75.0,0,0.0,16,252.0,0.0,0.004444444,0.0,0,5,2,2,4,4,0,1,0,327.0,20,0,1
8,163.375,0,0.0,18,403.4166667,0.0,0.005,0.0,0,12,2,2,9,2,0,0,0,566.7916667,26,0,1
6,203.5,0,0.0,13,645.5,0.0,0.004166667,0.0,0,5,2,2,3,2,0,0,0,849.0,19,0,1
3,618.0,0,0.0,9,341.0,0.0,0.007692308,34.43601877,0,3,2,2,9,3,0,0,1,959.0,12,1,1
3,177.0,0,0.0,3,184.5,0.04,0.033333333,0.0,0,5,3,2,4,11,0,0,0,361.5,6,0,1
6,352.5,0,0.0,21,696.6666667,0.0,0.0125,75.06781572,0,3,2,2,6,10,0,1,1,1049.1666667,27,1,1
0,0.0,0,0.0,33,777.1166667,0.0,0.015104167,0.0,0,11,2,2,6,2,0,1,0,777.1166667,33,0,1
4,37.5,2,82.0,4,96.625,0.0,0.0175,0.0,0,11,2,2,9,2,0,0,0,216.125,10,0,1
11,167.4061355,0,0.0,49,1512.574405,0.0,0.007188359,0.0,0,11,1,1,3,2,0,0,0,1679.9805405000002,60,0,1
2,74.4,0,0.0,42,1481.866667,0.004761905,0.004761905,44.73610411,0,10,2,2,7,2,0,1,1,1556.266667,44,1,1
1,18.0,0,0.0,22,495.0,0.0,0.005,0.0,0,11,2,5,6,2,0,0,0,513.0,23,0,1
9,201.85,2,20.6,43,1458.93619,0.0,0.00952381,0.0,0,8,3,2,3,1,0,0,0,1681.38619,54,0,1
0,0.0,1,0.0,10,210.25,0.0,0.018181818,0.0,0,11,1,1,1,2,0,0,0,210.25,11,0,1
3,45.5,0,0.0,13,661.9166667,0.0,0.025,0.0,0,11,2,2,1,2,0,0,0,707.4166667,16,0,1
4,130.0,0,0.0,28,818.7916667,0.0,0.003448276,0.0,0,3,2,2,1,2,0,0,0,948.7916667,32,0,1
0,0.0,0,0.0,3,74.5,0.066666667,0.1,0.0,0,12,2,2,2,3,0,0,0,74.5,3,0,1
6,315.1666667,1,85.0,10,402.8055556,0.014285714,0.014285714,0.0,0,12,3,2,2,2,0,0,1,802.9722223,17,0,1
1,23.0,0,0.0,7,934.0,0.0,0.033333333,0.0,0,5,2,2,1,13,0,0,0,957.0,8,0,1
2,105.0,0,0.0,19,482.5,0.0,0.008333333,0.0,0,5,3,2,3,2,0,1,0,587.5,21,0,1
4,724.0,0,0.0,2,159.0,0.0,0.008,0.0,0,3,4,2,1,7,0,0,0,883.0,6,0,1
2,139.0,0,0.0,5,274.7,0.0,0.014285714,0.0,0,7,1,1,5,2,0,0,0,413.7,7,0,1
2,112.8,0,0.0,11,375.8,0.0,0.015384615,0.0,0,9,2,2,9,5,0,1,0,488.6,13,0,1
0,0.0,0,0.0,27,393.7888889,0.0,0.032193939,0.0,0,11,3,2,1,11,0,1,0,393.7888889,27,0,1
1,6.5,0,0.0,10,511.25,0.0,0.007407407,7.848538778,0,12,2,5,3,8,0,1,1,517.75,11,1,1
0,0.0,0,0.0,9,463.4,0.0,0.022222222,0.0,0,10,3,2,1,2,0,0,0,463.4,9,0,1
1,8.0,0,0.0,33,636.5833333,0.0,0.00625,0.0,0,12,3,2,1,2,0,0,0,644.5833333,34,0,1
6,277.1666667,2,900.5,24,1448.333333,0.0,0.003846154,0.0,0,5,2,4,4,2,0,1,0,2625.9999997,32,0,1
1,14.0,0,0.0,10,90.0,0.0,0.018181818,0.0,0,3,2,2,2,10,0,0,0,104.0,11,0,1
1,59.4,0,0.0,73,891.568795,0.0,0.0,258.5498732,0,9,2,2,3,2,0,0,1,950.968795,74,1,1
6,270.75,0,0.0,6,217.5,0.0,0.02,0.0,0,12,3,2,4,2,0,1,0,488.25,12,0,1
3,512.8333333,2,278.0,3,162.0,0.0,0.014285714,0.0,0,3,3,2,1,8,0,1,0,952.8333333,8,0,1
0,0.0,1,0.0,18,648.0,0.0,0.021052632,0.0,0,11,2,4,1,2,0,0,0,648.0,19,0,1
6,109.6,0,0.0,17,495.1,0.0,0.01,0.0,0,10,2,4,8,2,0,0,0,604.7,23,0,1
4,135.0,0,0.0,12,401.2857143,0.0,0.016,0.0,0,3,2,2,1,8,0,0,0,536.2857143,16,0,1
0,0.0,0,0.0,48,4293.833333,0.008333333,0.034166667,0.0,0,11,2,1,1,2,0,1,0,4293.833333,48,0,1
0,0.0,0,0.0,30,901.2888889,0.0,0.007333333,34.14841957,0,12,2,2,7,2,0,0,1,901.2888889,30,1,1
6,45.83333333,2,284.0,54,1509.8,0.0,0.006779661,7.272067797,0,3,2,2,7,2,0,0,0,1839.63333333,62,1,1
4,54.2,1,33.2,64,1324.68,0.0,0.003864734,0.0,0,6,2,2,1,4,0,0,0,1412.0800000000002,69,0,1
3,61.5,0,0.0,16,946.1666667,0.0,0.010526316,0.0,0,3,2,2,1,10,0,0,0,1007.6666667,19,0,1
1,20.2,0,0.0,6,204.4,0.0,0.028571429,0.0,0,10,2,7,3,5,0,1,0,224.6,7,0,1
0,0.0,0,0.0,28,859.3333333,0.0,0.007407407,17.50632106,0,11,4,1,6,2,0,0,1,859.3333333,28,1,1
0,0.0,0,0.0,23,760.25,0.0,0.009090909,0.0,0,3,2,2,7,2,0,0,0,760.25,23,0,1
5,271.0,2,42.2,6,147.9,0.0,0.036363636,0.0,0,8,3,2,7,2,0,1,0,461.1,13,0,1
0,0.0,0,0.0,5,81.08333333,0.04,0.05,0.0,0,12,3,2,1,2,0,0,0,81.08333333,5,0,1
0,0.0,0,0.0,35,1579.333333,0.005714286,0.02,0.0,0,11,2,2,1,1,0,0,0,1579.333333,35,0,1
1,21.2,0,0.0,21,836.1,0.0,0.004545455,0.0,0,10,2,4,9,4,0,0,0,857.3000000000001,22,0,1
0,0.0,0,0.0,8,846.6,0.022222222,0.022222222,24.61778468,0,11,1,1,7,5,0,0,1,846.6,8,1,1
4,70.5,0,0.0,20,1298.0,0.0,0.018666667,40.76128,0,3,2,2,3,2,0,0,0,1368.5,24,1,1
3,75.4,0,0.0,18,1051.42,0.00952381,0.019047619,0.0,0,10,2,5,2,2,0,0,0,1126.8200000000002,21,0,1
6,189.8,0,0.0,9,208.8333333,0.0,0.015384615,70.31635146,0,11,2,2,3,2,0,0,1,398.6333333,15,1,1
1,109.0,0,0.0,9,466.6666667,0.0,0.0125,0.0,0,5,2,4,1,4,0,1,0,575.6666667,10,0,1
0,0.0,0,0.0,55,872.5916667,0.0,0.001212121,0.0,0,8,2,4,1,4,0,1,0,872.5916667,55,0,1
2,57.5,0,0.0,16,1226.0,0.0,0.0125,143.4766783,0,12,2,2,9,2,0,1,1,1283.5,18,1,1
12,139.3666667,0,0.0,13,139.4333333,0.0,0.007017544,47.30370179,0,10,3,2,1,5,0,1,0,278.79999999999995,25,1,1
3,67.0,0,0.0,5,141.2,0.0,0.008333333,0.0,0,10,3,2,7,1,0,0,0,208.2,8,0,1
4,35.5,0,0.0,2,9.5,0.0,0.022222222,0.0,0,12,2,2,9,2,0,0,0,45.0,6,0,1
1,57.5,0,0.0,23,914.3333333,0.0,0.008695652,23.18305163,0,12,4,5,1,8,0,1,1,971.8333333,24,1,1
