Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,SessionDuration,TotalPagesViewed,High_Revenue
0,0.0,1,26.0,51,3540.239394,0.001960784,0.023180828,2.172431373,0,5,1,1,3,1,1,0,1,3566.239394,52,1
10,247.15,3,788.0,111,2556.373335,0.000423729,0.00814597,2.514977953,0,11,2,2,1,3,1,0,0,3591.5233350000003,124,1
9,867.922619,0,0.0,137,3909.36829,0.0,0.005055944,9.930187005,0,3,2,2,6,2,1,0,0,4777.290909,146,1
1,20.5,1,13.0,57,1518.903694,0.0,0.022947455,13.40247586,0,5,2,2,1,4,1,0,0,1552.403694,59,1
6,71.5,0,0.0,79,1854.26,0.039,0.06880303,2.852036737,0,7,2,2,9,1,1,0,0,1925.76,85,1
0,0.0,0,0.0,2,47.4,0.0,0.066666667,26.85210163,0,10,3,2,7,4,1,0,1,47.4,2,1
8,157.0,4,60.0,24,1192.5,0.015151515,0.033760684,5.689554113,0,5,2,2,1,7,1,0,0,1409.5,36,1
9,320.2708333,2,298.3333333,51,1788.370821,0.016969697,0.014709835,8.21617792,0,11,3,2,3,2,1,1,1,2406.9749876,62,1
1,25.5,0,0.0,10,361.5,0.0,0.02,60.01343064,0,12,2,2,1,1,1,0,1,387.0,11,1
6,200.2222222,2,126.0,146,7253.676493,0.006570513,0.020305773,5.942025641,0,5,2,2,3,1,1,0,0,7579.8987152,154,1
5,501.75,0,0.0,18,628.5833333,0.004761905,0.012698413,37.02263046,0,11,2,2,3,3,1,0,1,1130.3333333,23,1
4,210.5,0,0.0,131,2749.058333,0.009090909,0.017682257,8.960896465,0,5,2,2,2,1,1,0,0,2959.558333,135,1
3,92.16666667,1,39.0,46,1388.866667,0.004166667,0.029444444,24.40764444,0,5,2,4,2,2,1,0,0,1520.03333367,50,1
0,0.0,1,0.0,13,268.75,0.007692308,0.038461538,13.43133991,0,12,1,1,1,1,1,0,0,268.75,14,1
7,156.9,0,0.0,32,1123.691667,0.002702703,0.011312741,6.588,0,5,3,5,7,2,0,0,1,1280.591667,39,1
3,64.0,0,0.0,29,619.4,0.0,0.007142857,42.89057143,0,5,2,2,1,3,1,0,1,683.4,32,1
1,5.0,0,0.0,13,545.5714286,0.013333333,0.020784314,26.12015415,0,3,2,2,3,2,1,1,1,550.5714286,14,1
2,298.2,0,0.0,48,1850.116667,0.004081633,0.004421769,7.56292207,0,11,1,1,2,2,1,1,1,2148.316667,50,1
3,31.6,0,0.0,17,372.8,0.013333333,0.026428571,2.3976,0,3,3,2,7,1,1,0,0,404.4,20,1
4,20.0,0,0.0,57,1008.916667,0.003508772,0.029239766,5.304,0,5,2,5,2,6,1,1,0,1028.916667,61,1
0,0.0,0,0.0,14,320.25,0.0,0.013333333,52.17313647,0,10,2,2,1,3,1,1,1,320.25,14,1
1,0.0,3,92.5,9,359.1666667,0.0,0.018181818,58.16727273,0,5,1,1,1,5,0,0,1,451.6666667,13,1
6,262.25,3,298.0,49,2302.021242,0.000308642,0.026591844,43.3616369,0,3,1,1,1,2,1,0,1,2862.271242,58,1
9,272.0416667,6,502.75,33,3239.418207,0.02,0.025011905,17.02873771,0,12,1,1,1,2,1,0,0,4014.2098737,48,1
6,647.3333333,6,191.5833333,175,10886.87692,0.005110897,0.018243793,16.64099403,0,11,2,2,1,2,1,0,1,11725.7935866,187,1
0,0.0,0,0.0,50,2617.233333,0.0,0.001360544,53.22881633,0,5,4,1,3,2,0,1,1,2617.233333,50,1
2,98.0,0,0.0,44,2279.222222,0.001111111,0.012301587,7.0182,0,5,3,2,7,4,1,0,0,2377.222222,46,1
1,28.2,0,0.0,35,942.6879221,0.017142857,0.035442177,8.435206908,0,9,1,1,1,2,1,1,0,970.8879221,36,1
0,0.0,0,0.0,6,495.0,0.0,0.02,77.96,0,3,1,2,9,2,1,1,1,495.0,6,1
7,186.6666667,7,790.0066667,57,1720.444748,0.000980392,0.007866316,3.801048407,0,9,3,2,6,2,1,1,0,2697.1180814,71,1
5,134.75,3,16.0,165,6323.853465,0.010654414,0.02804138,3.512852934,0,11,1,1,1,2,1,0,1,6474.603465,173,1
0,0.0,1,141.5,43,3044.047222,0.0,0.004545455,3.940422761,0,12,2,4,1,10,1,0,1,3185.547222,44,1
5,248.8,4,116.0,26,595.3416667,0.026728111,0.023763441,10.17002765,0,5,3,2,1,4,1,0,0,960.1416667,35,1
8,279.25,2,1652.0,43,1717.740476,0.0,0.018472224,18.07802206,0,12,3,2,5,2,1,0,1,3648.990476,53,1
8,340.9333333,0,0.0,26,1076.861905,0.0,0.014942529,11.9331881,0,12,1,1,1,8,0,1,0,1417.7952383,34,1
3,93.8,0,0.0,40,526.6853968,0.015609756,0.020412311,2.321264079,0,8,1,1,4,2,1,0,0,620.4853968,43,1
0,0.0,0,0.0,12,337.0,0.0,0.006666667,19.37005896,0,12,2,5,4,1,1,1,1,337.0,12,1
2,235.0,0,0.0,23,1193.0,0.0,0.008333333,45.6125,0,5,3,2,7,2,0,0,1,1428.0,25,1
1,11.88888889,0,0.0,111,3510.879903,9.83e-05,0.009438427,12.01656549,0,3,3,2,5,2,1,0,0,3522.76879189,112,1
1,68.0,0,0.0,55,4277.0,0.003636364,0.021212121,7.291757576,0,5,1,1,1,1,1,1,0,4345.0,56,1
1,6.0,0,0.0,97,1643.365907,0.005666667,0.015870587,24.21760276,0,7,2,2,1,1,1,0,0,1649.365907,98,1
1,37.0,0,0.0,30,1584.3,0.0,0.01547619,3.356892857,0,5,3,2,9,4,1,1,0,1621.3,31,1
5,277.8,0,0.0,25,884.5,0.0,0.003571429,7.48051616,0,7,2,10,2,2,0,1,1,1162.3,30,1
0,0.0,0,0.0,25,319.3333333,0.016666667,0.036666667,10.4445,0,5,2,5,5,1,1,0,1,319.3333333,25,1
4,91.33333333,0,0.0,27,759.0857143,0.0,0.007407407,9.065333333,0,5,1,10,1,3,1,1,0,850.4190476299999,31,1
0,0.0,3,135.0,32,804.1899134,0.029946524,0.03546327,4.027998418,0,10,1,1,6,2,1,1,0,939.1899134,35,1
1,4.0,0,0.0,37,1828.375,0.0,0.013888889,8.258088766,0,11,4,1,2,3,1,0,1,1832.375,38,1
10,1559.75,1,7.0,41,1663.761905,0.004347826,0.015942029,13.63463318,0,3,1,1,1,2,1,0,1,3230.5119050000003,52,1
13,225.5386364,8,368.1547619,111,3874.240873,0.006494118,0.021731397,6.245397811,0,11,2,2,9,2,1,0,0,4467.934271300001,132,1
9,215.2333333,5,450.0,35,1974.352381,0.004761905,0.018866213,15.32910159,0,3,2,2,3,2,1,0,0,2639.5857143,49,1
5,47.5,0,0.0,40,787.2,0.0,0.012121212,2.782886364,0,5,2,2,4,4,1,0,0,834.7,45,1
5,132.0,1,8.5,167,5080.233631,0.000238095,0.004785636,64.81173101,0,11,4,2,1,1,1,1,1,5220.733631,173,1
9,299.45,2,48.3,54,2802.367821,0.009289968,0.025442703,16.96885494,0,8,3,2,7,1,1,0,0,3150.117821,65,1
8,223.375,0,0.0,37,3152.5,0.0,0.011965812,13.25001247,0,12,3,2,3,2,1,0,1,3375.875,45,1
12,279.4166667,0,0.0,42,1553.583333,0.009,0.019666667,38.30849268,0,2,1,1,3,2,1,0,0,1832.9999997,54,1
4,94.0,0,0.0,34,1159.666667,0.005714286,0.019142857,16.12416,0,5,1,8,1,4,1,0,0,1253.666667,38,1
5,161.1076923,5,108.3,44,2982.063248,0.016352201,0.037389344,5.721365099,0,11,1,1,4,1,1,0,1,3251.4709403,54,1
6,475.75,1,18.0,28,1559.65,0.0125,0.027083333,15.81839583,0,5,2,2,5,4,1,0,1,2053.4,35,1
2,137.0,0,0.0,6,185.4,0.0,0.028571429,44.89345937,0,10,2,2,7,4,1,0,1,322.4,8,1
8,433.1,2,309.0,36,1523.416667,0.011742424,0.016427739,7.9755,0,5,2,2,1,2,1,0,0,2265.516667,46,1
6,888.8333333,0,0.0,39,1570.791667,0.00952381,0.011156463,16.32930757,0,12,1,1,3,2,1,1,0,2459.6250003,45,1
1,64.0,0,0.0,33,1564.17381,0.00625,0.003506944,10.12275,0,5,1,1,2,5,1,1,0,1628.17381,34,1
5,238.375,0,0.0,24,2174.375,0.008928571,0.017460317,27.07791667,0,3,3,2,3,1,1,0,0,2412.75,29,1
0,0.0,0,0.0,30,1737.016667,0.034482759,0.048357964,1.444763592,0,6,3,2,4,3,1,1,0,1737.016667,30,1
5,172.0833333,0,0.0,21,486.1472222,0.0,0.0105,48.0136549,0,11,2,2,4,1,1,0,1,658.2305555,26,1
6,197.8,0,0.0,48,3332.293511,0.0,0.007847222,11.45469444,0,3,1,1,1,3,1,0,0,3530.093511,54,1
10,200.5833333,1,86.0,65,1476.5,0.040096618,0.059661836,1.680318841,0,5,2,6,5,1,1,0,0,1763.0833333,76,1
2,270.0,3,228.5,13,2451.0,0.0,0.021428571,42.22150549,0,11,2,2,4,2,1,0,1,2949.5,18,1
12,1106.389831,9,627.4583333,125,7444.938071,0.007701238,0.022385989,7.201209277,0,11,3,2,4,2,1,0,1,9178.7862353,146,1
4,69.0,0,0.0,20,1180.0,0.0,0.009090909,30.52636364,0,5,2,2,6,3,1,0,1,1249.0,24,1
8,97.6,0,0.0,24,498.9,0.0,0.01875,5.818151241,0,10,2,2,1,2,1,0,1,596.5,32,1
4,198.5,0,0.0,43,2124.833333,0.0,0.015151515,48.864,0,5,2,2,3,4,1,1,1,2323.333333,47,1
4,192.5714286,8,1193.125,146,8150.556716,0.001290323,0.01127957,1.842913617,0,11,2,4,4,2,1,1,0,9536.2531446,158,1
0,0.0,0,0.0,23,736.2333333,0.004545455,0.013636364,140.6621366,0,12,1,8,1,11,0,0,1,736.2333333,23,1
1,9.0,1,49.0,25,2454.45,0.0,0.015384615,31.75846154,0,5,2,2,9,6,1,0,1,2512.45,27,1
4,195.5,0,0.0,31,1028.533333,0.018181818,0.031313131,77.66478213,0,11,3,2,1,13,1,0,0,1224.033333,35,1
0,0.0,0,0.0,7,491.5833333,0.0,0.008333333,45.9675105,0,12,3,2,4,2,0,1,1,491.5833333,7,1
4,316.8333333,1,13.0,73,3085.007143,0.008333333,0.02475118,2.323162162,0,5,3,2,1,13,1,0,0,3414.8404763,78,1
1,44.5,0,0.0,18,519.5,0.0,0.035,20.394,0,5,2,2,7,13,1,0,0,564.0,19,1
7,152.6,2,50.5,30,1089.285714,0.0,0.012952381,23.59811637,0,11,2,2,4,2,1,0,0,1292.385714,39,1
0,0.0,0,0.0,100,5212.708333,0.00952381,0.025768619,8.505586651,0,11,2,2,7,2,1,1,1,5212.708333,100,1
1,5.0,0,0.0,43,1990.125,0.001162791,0.024031008,6.889766003,0,12,2,2,3,3,1,0,0,1995.125,44,1
9,204.0833333,0,0.0,63,3552.702381,0.0,0.007,19.95572297,0,3,1,2,8,8,0,0,1,3756.7857143,72,1
1,96.66666667,0,0.0,23,1605.875,0.031818182,0.05030303,54.10230816,0,12,2,2,2,10,1,0,1,1702.54166667,24,1
5,72.5,0,0.0,55,936.1333333,0.003571429,0.020238095,23.27552205,0,11,2,2,1,2,1,0,1,1008.6333333,60,1
7,184.9333333,4,277.5,70,3993.135714,0.006,0.014539683,32.09724943,0,11,3,2,1,2,1,1,1,4455.5690473,81,1
13,245.4,0,0.0,61,3773.3,0.005714286,0.025021645,22.37276151,0,10,2,2,9,3,1,0,1,4018.7,74,1
3,80.0,0,0.0,32,931.5,0.008823529,0.023529412,51.11722549,0,5,2,2,1,1,1,0,0,1011.5,35,1
2,229.5,0,0.0,31,1909.232143,0.0125,0.034375,17.15249937,0,12,2,2,3,8,1,0,1,2138.732143,33,1
3,152.6,0,0.0,28,608.8833333,0.009375,0.03125,19.82770888,0,7,2,2,7,13,1,0,1,761.4833333,31,1
1,15.0,2,4.0,108,6740.557143,0.013761468,0.032553517,24.80248887,0,11,2,2,1,1,1,0,1,6759.557143,111,1
0,0.0,0,0.0,16,865.5833333,0.0,0.002083333,93.77761706,0,12,1,1,1,2,0,1,1,865.5833333,16,1
11,298.0820225,4,138.5,397,11940.0165,0.006959671,0.009804129,9.221243019,0,11,1,1,3,3,1,1,1,12376.5985225,412,1
4,147.5,1,37.5,25,788.2666667,0.007142857,0.028571429,16.70657143,0,5,2,2,3,3,1,0,1,973.2666667,30,1
1,149.2,0,0.0,13,272.0083333,0.0,0.014285714,82.021436,0,10,1,1,1,20,1,0,1,421.2083333,14,1
1,337.0,1,39.0,16,630.5,0.0,0.00625,28.794,0,5,3,2,1,11,1,1,1,1006.5,18,1
4,15.0,0,0.0,10,197.2,0.0,0.016666667,38.99,0,3,1,1,1,3,1,1,1,212.2,14,1
3,53.0,2,7.0,24,678.0,0.0,0.014814815,20.13555556,0,5,2,5,3,2,1,0,1,738.0,29,1
2,16.0,0,0.0,33,1123.242857,0.006060606,0.021969697,11.12342124,0,3,2,2,3,13,1,0,0,1139.242857,35,1
8,108.8333333,0,0.0,21,780.5833333,0.008695652,0.017391304,25.03946022,0,11,2,5,1,3,0,0,1,889.4166666000001,29,1
2,48.5,0,0.0,53,2438.075,0.005357143,0.017261905,29.04476648,0,11,2,2,1,6,1,1,1,2486.575,55,1
5,111.6666667,1,123.5,42,1610.783197,0.009090909,0.017794258,4.646503212,0,12,3,2,3,2,1,0,0,1845.9498637,48,1
10,154.0229167,0,0.0,50,1388.052366,0.008611111,0.02038584,18.19675574,0,9,3,2,3,4,1,0,0,1542.0752827,60,1
1,63.0,0,0.0,24,777.0,0.025,0.045833333,5.24475,0,5,2,2,1,13,1,0,0,840.0,25,1
0,0.0,0,0.0,12,580.5,0.02,0.046666667,11.193,0,5,1,1,1,3,1,0,0,580.5,12,1
3,275.0,1,29.5,30,1107.047619,0.0,0.017760943,35.98106601,0,3,3,2,3,1,1,1,1,1411.547619,34,1
2,82.6,0,0.0,10,352.0,0.0,0.007692308,27.19298393,0,9,2,2,1,2,0,1,1,434.6,12,1
11,903.7,1,26.2,109,3297.491311,0.006140351,0.010281148,3.870588042,0,10,3,2,6,1,1,0,0,4227.391311,121,1
0,0.0,0,0.0,18,587.7333333,0.0,0.022222222,32.52380772,0,11,2,2,7,4,1,1,1,587.7333333,18,1
0,0.0,0,0.0,15,728.2,0.0,0.023076923,31.22,0,5,3,2,8,4,1,0,1,728.2,15,1
11,238.775641,1,9.0,200,7972.322431,0.002619048,0.014230973,21.83420125,0,11,2,2,1,2,1,0,1,8220.098071999999,212,1
9,468.3666667,1,88.0,114,3772.405525,0.0,0.001680672,42.41914286,0,5,2,2,2,14,1,1,1,4328.7721917,124,1
8,256.5,1,0.0,57,1319.366667,0.006774194,0.032699169,3.373062968,0,11,3,2,3,2,1,1,1,1575.866667,66,1
7,136.6666667,1,7.0,25,687.5333333,0.013793103,0.014022989,5.078114943,0,5,1,2,3,4,0,0,0,831.2,33,1
0,0.0,1,0.0,51,2122.656061,0.0,0.007051282,9.294775641,0,3,2,2,1,10,1,0,1,2122.656061,52,1
9,96.18666667,1,35.2,63,1345.136667,0.029166667,0.053287037,2.10185027,0,7,2,2,9,13,1,0,0,1476.52333367,73,1
2,44.3125,2,7.0,39,2447.548611,0.028354978,0.057999382,5.291989149,0,11,1,1,9,1,1,1,0,2498.861111,43,1
5,173.1666667,2,24.5,30,1288.733333,0.0,0.013376623,54.121714,0,11,1,2,3,2,1,1,0,1486.3999997,37,1
2,24.2,0,0.0,46,1376.3,0.008163265,0.03537415,6.012671082,0,9,2,4,3,1,1,0,0,1400.5,48,1
5,78.4,0,0.0,35,706.4,0.024561404,0.039824561,26.5455,0,5,3,2,1,2,1,1,0,784.8,40,1
15,419.1795254,0,0.0,110,10278.90421,0.0128,0.02480939,14.4030575,0,10,2,2,3,3,1,0,0,10698.0837354,125,1
1,30.25,0,0.0,13,392.1875,0.0,0.005128205,60.26309658,0,12,1,8,1,20,0,0,1,422.4375,14,1
5,36.0,0,0.0,237,6817.942235,0.00167364,0.01380616,3.960306296,0,11,2,2,1,3,1,0,1,6853.942235,242,1
1,48.0,0,0.0,52,2376.861905,0.016666667,0.045679012,13.32592593,0,5,2,2,3,3,1,0,0,2424.861905,53,1
8,636.0,0,0.0,52,3374.016667,0.0,0.003703704,108.0893873,0,11,2,2,3,13,1,0,1,4010.016667,60,1
1,8.0,1,47.5,46,689.0606061,0.002272727,0.012062937,1.125146064,0,11,2,2,2,11,1,1,1,744.5606061,48,1
1,112.8,0,0.0,8,543.7333333,0.0,0.011111111,28.69843548,0,10,1,1,6,2,0,1,1,656.5333333,9,1
6,73.3,1,0.0,120,2872.719031,0.000226757,0.011948854,5.915342917,0,8,2,2,2,1,1,0,0,2946.0190310000003,127,1
4,104.25,0,0.0,38,1429.875,0.0,0.022807018,4.113391331,0,11,2,2,1,13,1,0,1,1534.125,42,1
3,64.3,0,0.0,25,2199.52,0.0,0.042307692,3.17966645,0,10,2,2,3,2,1,0,0,2263.82,28,1
0,0.0,1,257.0,31,1906.8,0.01875,0.048125,22.62989583,0,5,2,2,2,11,1,0,1,2163.8,32,1
0,0.0,0,0.0,7,444.0,0.0,0.028571429,59.75418351,0,12,1,1,2,8,0,1,1,444.0,7,1
3,14.0,0,0.0,30,513.9404762,0.0,0.01,62.866,0,5,2,2,4,13,1,0,0,527.9404762,33,1
2,113.5,0,0.0,37,1344.340476,0.0,0.005405405,11.77908986,0,12,2,2,3,2,0,0,1,1457.840476,39,1
16,235.25,1,46.66666667,74,3206.193407,0.004819277,0.019399025,10.67331708,0,5,2,2,3,1,1,0,0,3488.11007367,91,1
1,38.2,1,9.0,21,1290.5,0.0,0.0,86.12351528,0,11,2,2,9,2,0,0,1,1337.7,23,1
2,40.0,2,162.0,17,481.6666667,0.024561404,0.036842105,32.64521053,0,3,2,7,3,2,1,0,0,683.6666667,21,1
1,43.66666667,0,0.0,57,4555.02381,0.0,0.030621469,9.102937419,0,5,2,2,1,1,1,0,0,4598.69047667,58,1
3,1373.5,0,0.0,43,2798.07381,0.0,0.010971006,2.915511628,0,3,2,6,2,3,1,0,0,4171.57381,46,1
8,114.5,0,0.0,36,513.4,0.004166667,0.035238095,16.09065,0,5,2,2,1,3,1,0,0,627.9,44,1
0,0.0,1,55.0,63,1462.45,0.0,0.003225806,22.088,0,5,2,2,1,5,0,0,1,1517.45,64,1
5,127.8,0,0.0,15,766.8238095,0.0,0.0,65.4726506,0,8,1,8,4,1,1,0,1,894.6238095,20,1
6,169.7916667,0,0.0,32,1547.625,0.0,0.013157895,23.53105656,0,12,2,2,1,1,1,0,0,1717.4166667,38,1
0,0.0,0,0.0,9,953.8333333,0.0,0.011428571,92.83857143,0,5,3,2,1,5,1,1,1,953.8333333,9,1
2,95.8,0,0.0,83,4052.358631,0.000340136,0.008176477,19.61979883,0,9,2,2,4,3,1,0,1,4148.158631,85,1
9,329.297619,1,75.0,32,1888.547619,0.010810811,0.025900901,24.63837838,0,5,1,1,9,4,1,1,1,2292.845238,42,1
6,177.6,0,0.0,17,284.7833333,0.009090909,0.022727273,31.99181419,0,10,4,1,1,2,1,0,1,462.3833333,23,1
2,87.83333333,1,113.0,67,4868.0,0.0,0.003174603,48.45370723,0,12,2,2,5,2,1,0,1,5068.83333333,70,1
8,294.5,3,231.7,24,1034.583333,0.0,0.015196078,9.877647059,0,5,2,4,3,3,1,0,1,1560.783333,35,1
3,14.0,0,0.0,154,4712.769322,0.001282051,0.014267214,3.890350183,0,5,2,5,6,3,1,0,0,4726.769322,157,1
0,0.0,1,2.0,33,2601.231408,0.005882353,0.011764706,177.7714536,0,11,2,2,7,20,1,0,1,2603.231408,34,1
0,0.0,1,19.0,27,1523.05,0.0,0.001851852,22.12888889,0,5,1,1,1,4,1,0,1,1542.05,28,1
5,151.3333333,0,0.0,11,283.3333333,0.033333333,0.058333333,13.91046998,0,11,2,2,6,20,1,0,1,434.6666666,16,1
1,62.13333333,0,0.0,79,3421.653333,0.004878049,0.022357724,4.127430681,0,10,2,4,1,2,1,0,1,3483.78666633,80,1
0,0.0,0,0.0,28,1425.583333,0.014814815,0.026984127,14.59072178,0,12,2,4,4,1,1,0,0,1425.583333,28,1
0,0.0,0,0.0,51,1219.054286,0.0,0.012113703,9.063088034,0,8,2,2,2,1,1,0,1,1219.054286,51,1
5,825.0,0,0.0,33,808.1666667,0.0,0.005405405,20.85956757,0,3,2,4,9,10,0,0,1,1633.1666667,38,1
9,294.6587879,2,97.64,107,3173.210417,0.003138528,0.00912201,5.866248908,0,6,1,1,1,2,1,0,0,3565.5092048999995,118,1
1,32.33333333,1,56.0,62,2414.9,0.0,0.002222222,30.4615873,0,5,2,2,9,2,1,0,1,2503.2333333300003,64,1
2,32.0,2,1150.0,58,5072.395938,0.007667474,0.038802798,2.483389831,0,5,2,2,3,6,1,0,0,6254.395938,62,1
4,76.0,0,0.0,39,1936.55,0.004761905,0.023809524,5.51397619,0,3,4,1,3,2,1,0,0,2012.55,43,1
2,58.4,0,0.0,54,3708.392857,0.002631579,0.020467836,11.7031641,0,9,4,2,9,13,1,0,1,3766.792857,56,1
6,27.0,1,0.0,141,6481.483333,0.0,0.019984285,1.257438906,0,11,2,2,1,2,1,0,0,6508.483333,148,1
0,0.0,1,16.0,8,308.0,0.0,0.025,35.091,0,5,2,4,1,2,1,0,1,324.0,9,1
8,77.0,0,0.0,36,2670.869444,0.0,0.018461538,13.99676923,0,5,2,5,7,2,1,0,0,2747.869444,44,1
2,50.5,0,0.0,14,689.3833333,0.0,0.013333333,100.7776,0,5,2,2,3,2,1,0,1,739.8833333,16,1
1,8.0,0,0.0,29,826.85,0.007142857,0.029591837,10.98707143,0,5,1,1,3,4,1,0,1,834.85,30,1
2,115.0,5,151.6666667,21,2080.75,0.011904762,0.045192308,20.37964966,0,5,1,1,1,2,1,0,0,2347.4166667,28,1
1,21.0,1,61.0,49,1647.152381,0.0,0.0008,144.3934888,0,3,2,2,7,2,1,1,1,1729.152381,51,1
3,92.83333333,0,0.0,24,463.8166667,0.002666667,0.015333333,17.84230699,0,3,1,1,1,2,1,0,1,556.65000003,27,1
1,52.5,0,0.0,162,3608.432937,0.001242236,0.004347826,54.0486956,0,11,2,2,7,2,0,0,1,3660.932937,163,1
8,279.28,0,0.0,17,835.4180952,0.0,0.018571429,35.89140755,0,8,3,2,3,2,0,0,1,1114.6980952,25,1
10,166.9318182,2,246.0,51,2697.487879,0.004310345,0.017471264,3.099,0,5,2,2,2,19,1,0,0,3110.4196972,63,1
10,382.8333333,4,319.3,72,4163.797619,0.000297619,0.010912698,12.0921619,0,3,2,2,6,2,1,0,1,4865.9309523,86,1
0,0.0,0,0.0,68,809.2456349,0.002985075,0.005970149,109.9124051,0,3,2,5,4,2,1,0,1,809.2456349,68,1
1,5.0,0,0.0,37,2235.828084,0.0,0.010810811,50.07598981,0,11,2,5,7,10,1,0,1,2240.828084,38,1
12,275.5166667,2,288.375,60,1276.594048,0.0,0.00952381,5.45243266,0,11,4,1,1,2,1,0,1,1840.4857147,74,1
5,266.0,0,0.0,29,730.35,0.006060606,0.026262626,32.91300914,0,11,4,1,8,1,1,0,1,996.35,34,1
16,244.2666667,1,0.0,101,4484.669445,0.008408408,0.024055759,3.50497054,0,12,3,2,2,10,1,0,0,4728.936111700001,118,1
3,33.46666667,0,0.0,113,1576.252222,0.003508772,0.009314954,40.08238165,0,6,2,2,7,3,1,0,0,1609.71888867,116,1
4,319.0,1,21.5,33,1829.183333,0.0,0.017619048,16.07106667,0,5,2,4,7,2,1,0,1,2169.683333,38,1
4,42.2,0,0.0,98,2260.838889,0.004040404,0.007070707,32.9346011,0,11,2,4,1,3,0,0,1,2303.038889,102,1
4,181.5,0,0.0,34,2265.571429,0.0,0.018018018,28.11367347,0,11,4,1,3,1,1,1,1,2447.071429,38,1
1,54.5,0,0.0,35,1267.0625,0.005555556,0.021296296,9.458902094,0,12,2,2,3,10,1,1,0,1321.5625,36,1
7,139.575,0,0.0,30,986.5,0.0,0.011428571,36.39286104,0,12,2,10,1,2,0,0,1,1126.075,37,1
12,316.55,3,221.0,67,1564.444444,0.002631579,0.022549176,1.089771303,0,5,2,2,4,3,1,0,0,2101.994444,82,1
3,36.2,0,0.0,2,4.0,0.0,0.04,27.79373861,0,10,2,2,6,2,0,1,0,40.2,5,1
2,83.0,0,0.0,15,630.0,0.0,0.003333333,42.23025869,0,12,4,1,3,1,1,1,1,713.0,17,1
7,54.63636364,1,75.0,67,1336.554221,0.0,0.027327327,4.148878378,0,5,2,2,7,4,1,0,0,1466.19058464,75,1
2,21.0,0,0.0,34,2600.258333,0.011111111,0.037464387,9.938399233,0,3,1,1,1,3,1,0,0,2621.258333,36,1
9,249.5,0,0.0,66,2506.333333,0.015277778,0.041369048,13.99708333,0,5,2,2,6,6,1,0,1,2755.833333,75,1
19,402.1857143,4,116.0,64,3179.354257,0.002531646,0.016289934,4.642,0,3,2,2,2,2,1,0,1,3697.5399713,87,1
8,190.25,1,23.0,19,1323.25,0.007692308,0.021816239,21.318,0,5,6,2,4,2,1,1,1,1536.5,28,1
9,210.625,3,143.5,167,8249.106771,0.006940472,0.021347061,2.907879344,0,11,1,1,1,10,1,0,1,8603.231771,179,1
1,35.0,1,49.5,11,1464.0,0.0,0.020512821,32.946,0,5,2,2,4,4,1,0,1,1548.5,13,1
7,68.4,0,0.0,145,5175.377371,0.002666667,0.008978355,2.042762326,0,8,2,2,1,1,1,0,1,5243.777370999999,152,1
12,159.8958333,0,0.0,121,3648.5625,0.001927438,0.009409219,3.322866215,0,11,2,2,5,7,1,0,0,3808.4583333,133,1
11,167.1666667,6,348.0,172,4086.144897,0.000555556,0.009603919,1.418440397,0,5,2,7,7,3,1,0,0,4601.3115637,189,1
10,161.7083333,1,0.0,126,2645.833333,0.004511278,0.01597088,2.776907268,0,5,3,2,2,3,1,0,0,2807.5416663,137,1
14,88.19047619,5,218.65,168,4316.262171,0.003575419,0.018670927,11.71746761,0,7,2,2,3,1,1,0,0,4623.10264719,187,1
1,36.0,1,74.0,98,7712.375,0.0,0.012431818,15.3498858,0,12,2,10,4,2,1,0,0,7822.375,100,1
6,112.5,0,0.0,86,2041.23355,0.000387597,0.00786268,5.911452178,0,11,2,4,1,2,1,0,1,2153.73355,92,1
1,24.0,0,0.0,15,496.75,0.0,0.00625,115.48625,0,5,2,2,3,2,1,0,1,520.75,16,1
5,626.0,1,66.0,77,2660.15,0.0,0.008227848,41.92518987,0,5,1,1,3,2,1,0,0,3352.15,83,1
4,54.93333333,0,0.0,35,1126.666667,0.0,0.005952381,28.32886648,0,7,2,2,7,2,1,0,0,1181.60000033,39,1
5,400.0,0,0.0,20,991.5,0.0,0.013043478,22.13419743,0,12,2,2,3,2,1,0,1,1391.5,25,1
2,26.0,3,140.8333333,65,5478.530087,0.00952381,0.038958835,8.08875,0,5,2,2,3,6,1,0,0,5645.3634203,70,1
0,0.0,0,0.0,10,447.1333333,0.0,0.018181818,17.29676376,0,10,2,2,5,2,0,1,1,447.1333333,10,1
1,0.0,0,0.0,29,1085.9,0.0,0.007407407,30.54596337,0,11,2,2,1,4,0,0,1,1085.9,30,1
0,0.0,0,0.0,37,1643.435516,0.005555556,0.032271242,2.188718519,0,3,2,4,3,2,1,1,1,1643.435516,37,1
6,53.0,0,0.0,40,778.8333333,0.0,0.009469697,8.480846261,0,8,1,1,1,4,0,1,0,831.8333333,46,1
9,444.2847222,0,0.0,534,18504.12621,0.010856514,0.023309001,2.54795624,0,11,2,2,3,2,1,1,1,18948.4109322,543,1
1,4.0,0,0.0,13,2123.5,0.015384615,0.030769231,42.74590431,0,11,2,2,1,3,1,0,1,2127.5,14,1
