Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,Weekend,VisitorType_New_Visitor,VisitorType_Other,VisitorType_Returning_Visitor,SessionDuration,TotalPagesViewed,Revenue
6,523.3333333,3,37.0,34,581.2261905,0.023809524,0.030213239,0.0,0,5,2,2,2,1,1,0,0,1,1141.5595238,43,0
3,98.5,0,0.0,27,702.3333333,0.023214286,0.042261905,0.0,0,12,2,2,7,2,0,0,0,1,800.8333333,30,0
1,12.0,0,0.0,43,2209.554876,0.01031746,0.022317022,0.0,0,12,1,1,1,2,0,0,0,1,2221.554876,44,0
2,17.33333333,0,0.0,89,3401.3,0.002222222,0.014835979,5.133911853,0,11,2,2,1,2,1,0,0,1,3418.6333333300004,91,0
2,64.5,0,0.0,52,2120.630952,0.0,0.011965812,0.0,0,11,2,2,1,2,0,0,0,1,2185.130952,54,0
3,14.5,0,0.0,61,1423.967857,0.01,0.022611111,7.998,0,5,2,2,7,4,0,0,0,1,1438.467857,64,0
0,0.0,0,0.0,3,30.0,0.0,0.033333333,0.0,0,12,1,1,3,1,0,0,0,1,30.0,3,0
4,86.0,0,0.0,34,4656.800366,0.006306306,0.038438438,5.185457275,0,5,2,2,1,2,0,0,0,1,4742.800366,38,0
1,28.0,4,162.0,23,659.0833333,0.013580247,0.020440917,21.1162963,0,5,2,2,8,1,0,0,0,1,849.0833333,28,0
0,0.0,0,0.0,32,1324.666667,0.056666667,0.09047619,10.3976,1,5,2,2,7,1,1,0,0,1,1324.666667,32,0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0,5,2,2,6,1,1,0,0,1,0.0,2,0
1,41.33333333,0,0.0,44,3227.5,0.0,0.004651163,28.53153488,0,5,2,2,4,13,0,0,0,1,3268.83333333,45,1
3,58.0,0,0.0,23,364.1666667,0.004,0.02,0.0,0,3,2,2,1,3,0,0,0,1,422.1666667,26,0
0,0.0,0,0.0,5,73.0,0.04,0.08,0.0,0,5,2,2,1,3,0,0,0,1,73.0,5,0
10,89.98,0,0.0,96,1304.973333,0.003921569,0.008309991,6.175932014,0,10,2,2,1,3,0,0,0,1,1394.953333,106,0
0,0.0,0,0.0,24,506.452381,0.0,0.009090909,76.7910465,0,11,2,4,1,3,0,1,0,0,506.452381,24,1
7,79.5,2,31.5,65,5410.956705,0.002898551,0.019031516,0.0,0,11,2,2,3,2,0,0,0,1,5521.956705,74,0
7,114.75,1,15.75,21,1615.660256,0.0,0.009937888,0.0,0,12,2,2,8,2,1,1,0,0,1746.160256,29,0
0,0.0,0,0.0,12,402.6,0.0,0.008333333,0.0,0,10,2,2,3,4,0,0,0,1,402.6,12,0
1,7.6,1,0.0,3,14.6,0.0,0.08,0.0,0,9,2,2,1,2,1,0,0,1,22.2,5,0
1,23.2,0,0.0,0,0.0,0.0,0.033333333,0.0,0,10,2,2,6,3,0,0,0,1,23.2,1,1
5,122.1,3,158.5,167,8701.851617,0.002401067,0.012477354,0.0,0,11,2,2,1,2,0,0,0,1,8982.451617,175,0
1,2.0,0,0.0,118,4541.925,0.013114754,0.031399948,0.0,0,5,2,2,1,20,0,0,0,1,4543.925,119,0
1,50.5,0,0.0,3,192.5,0.0,0.05,0.0,0,11,2,2,8,2,1,1,0,0,243.0,4,0
3,19.0,0,0.0,120,3013.116917,0.001680672,0.007407748,14.18391563,0,11,2,5,1,2,0,0,0,1,3032.116917,123,1
1,6.4,0,0.0,13,135.0,0.0,0.005555556,0.0,0,5,3,2,3,4,1,0,0,1,141.4,14,0
13,246.5333333,0,0.0,26,892.0,0.0,0.01127451,0.0,0,9,2,6,1,3,0,0,0,1,1138.5333333,39,0
0,0.0,1,9.0,48,1512.75,0.004081633,0.033469388,0.0,0,11,2,2,1,2,0,0,0,1,1521.75,49,1
0,0.0,3,103.1666667,21,1586.333333,0.016666667,0.033333333,0.0,0,5,2,2,1,2,0,0,0,1,1689.4999997,24,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0,11,4,2,1,1,1,0,0,1,0.0,1,0
0,0.0,0,0.0,38,1593.583333,0.0,0.010526316,0.0,0,11,2,2,2,1,0,0,0,1,1593.583333,38,0
0,0.0,0,0.0,88,2765.444444,0.0,0.014772727,0.0,0,5,2,4,3,2,0,0,0,1,2765.444444,88,0
0,0.0,0,0.0,20,655.0416667,0.0,0.023928571,0.0,0,12,1,1,4,2,0,0,0,1,655.0416667,20,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0,12,2,2,1,13,0,0,0,1,0.0,1,0
0,0.0,0,0.0,20,665.4722222,0.0,0.0145,0.0,0,2,3,2,7,4,1,0,0,1,665.4722222,20,0
4,83.5,0,0.0,9,430.5,0.0,0.015384615,0.0,0,3,2,2,1,2,0,1,0,0,514.0,13,0
1,2.0,1,6.0,4,12.5,0.066666667,0.1,0.0,0,5,2,2,1,18,0,0,0,1,20.5,6,0
11,213.9722222,4,92.3,86,3908.03349,0.015178571,0.023856289,5.659271218,0,11,1,2,7,1,0,0,0,1,4214.3057122,101,0
1,321.5,0,0.0,103,5395.201794,0.010485437,0.03,0.0,0,11,2,2,1,2,0,0,0,1,5716.701794,104,0
0,0.0,0,0.0,54,1975.455952,0.003703704,0.016049383,0.0,0,11,2,2,9,2,0,0,0,1,1975.455952,54,0
0,0.0,0,0.0,28,1252.75,0.010714286,0.042857143,0.0,0,11,2,2,1,13,0,0,0,1,1252.75,28,0
11,212.7416667,3,104.0,71,1678.905125,0.0,0.016037881,8.600043095,0,3,3,2,8,13,1,0,0,1,1995.6467917,85,0
0,0.0,0,0.0,2,65.4,0.0,0.1,0.0,0,7,2,2,9,13,1,0,0,1,65.4,2,0
0,0.0,0,0.0,2,153.0,0.0,0.05,0.0,0,3,2,5,6,1,0,0,0,1,153.0,2,0
3,33.0,2,84.5,4,46.5,0.0,0.010666667,0.0,0,3,2,2,5,8,0,1,0,0,164.0,9,0
2,423.6,0,0.0,46,2031.506667,0.013043478,0.023913043,0.0,0,8,2,2,4,1,0,0,0,1,2455.106667,48,0
8,121.1666667,0,0.0,70,961.5493506,0.005263158,0.013089192,26.27933158,0,5,2,2,2,3,0,0,0,1,1082.7160173,78,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0,5,1,1,4,3,0,0,0,1,0.0,1,0
1,38.5,0,0.0,28,705.1166667,0.003703704,0.017901235,0.0,0,11,1,1,7,2,1,0,0,1,743.6166667,29,0
0,0.0,0,0.0,18,623.725,0.016666667,0.055396825,0.0,0,12,2,2,6,2,0,0,0,1,623.725,18,0
7,117.6666667,0,0.0,74,1540.290115,0.00617284,0.016237507,0.0,0,8,2,2,7,1,0,0,0,1,1657.9567817,81,0
1,94.0,0,0.0,54,1210.921324,0.005454545,0.008671329,0.0,0,12,2,2,3,1,0,0,0,1,1304.921324,55,0
0,0.0,0,0.0,45,2650.416667,0.013333333,0.034074074,0.0,0,12,3,7,2,1,1,0,0,1,2650.416667,45,0
0,0.0,0,0.0,75,2532.960656,0.004266667,0.030748538,0.0,0,8,1,6,1,1,0,0,0,1,2532.960656,75,0
0,0.0,0,0.0,20,1722.866667,0.01,0.075,0.0,0,5,2,2,6,1,0,0,0,1,1722.866667,20,0
7,154.9333333,0,0.0,31,910.04,0.018181818,0.052020202,5.316109207,0,7,1,1,3,1,0,0,0,1,1064.9733333,38,0
0,0.0,0,0.0,3,136.5,0.0,0.066666667,0.0,0,12,1,1,4,3,0,0,1,0,136.5,3,0
5,75.0,0,0.0,31,1066.0,0.0,0.014285714,0.0,0,5,2,2,1,6,0,0,0,1,1141.0,36,0
1,25.0,0,0.0,14,397.0,0.03625,0.047395833,14.9925,0,5,1,1,3,3,0,0,0,1,422.0,15,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0,8,2,2,1,3,0,0,0,1,0.0,1,0
0,0.0,0,0.0,2,86.0,0.0,0.1,0.0,0,3,2,4,3,1,1,0,0,1,86.0,2,0
2,37.0,0,0.0,15,208.5,0.0,0.011764706,0.0,0,3,2,2,3,2,1,1,0,0,245.5,17,0
0,0.0,0,0.0,15,148.9333333,0.0,0.04,0.0,0,6,4,2,1,13,0,0,0,1,148.9333333,15,0
1,4.75,2,78.0,67,1231.136508,0.002985075,0.0110199,0.0,0,3,2,6,1,1,0,0,0,1,1313.886508,70,0
2,13.5,0,0.0,23,1580.166667,0.024,0.054666667,0.0,0,5,2,2,1,2,0,0,0,1,1593.666667,25,0
0,0.0,0,0.0,12,896.5,0.008333333,0.025,14.6895,0,5,2,5,1,5,0,0,0,1,896.5,12,1
6,86.2,0,0.0,49,3003.419048,0.010526316,0.015711501,4.376915789,0,5,1,1,4,4,0,0,0,1,3089.619048,55,0
5,200.0,1,0.0,33,1606.831818,0.0,0.026619133,0.0,0,5,3,2,5,2,0,0,0,1,1806.831818,39,0
0,0.0,0,0.0,40,1699.583333,0.023076923,0.033799534,0.0,0,11,2,2,3,1,1,0,0,1,1699.583333,40,0
3,29.81515152,0,0.0,189,7190.547947,0.001396161,0.014604116,39.29216261,0,11,2,2,1,2,0,0,0,1,7220.36309852,192,1
6,202.4,1,0.0,22,2006.046667,0.007142857,0.032738095,8.052231522,0,11,6,5,4,2,0,0,0,1,2208.446667,29,0
1,26.0,2,33.0,6,64.0,0.0,0.022222222,0.0,0,5,1,1,3,4,0,0,0,1,123.0,9,0
0,0.0,1,42.4,61,1140.796667,0.0,0.002833333,0.0,0,6,2,2,6,2,0,0,0,1,1183.1966670000002,62,0
0,0.0,0,0.0,22,469.54,0.0,0.008695652,14.00979215,0,10,2,2,9,2,0,1,0,0,469.54,22,1
2,33.0,0,0.0,25,1720.0,0.0,0.007692308,60.29018448,0,3,2,5,3,1,0,0,0,1,1753.0,27,1
10,118.0,0,0.0,85,2694.833333,0.0,0.001915584,0.0,0,5,2,4,3,2,0,1,0,0,2812.833333,95,0
0,0.0,0,0.0,7,383.5,0.0,0.023809524,0.0,0,3,3,2,6,3,0,0,0,1,383.5,7,0
0,0.0,1,41.0,45,1754.0,0.0,0.014534161,7.880478261,0,5,3,2,3,6,1,0,0,1,1795.0,46,0
2,42.16666667,0,0.0,17,490.5333333,0.0,0.01175,23.5144,0,5,2,4,7,2,0,0,0,1,532.69999997,19,0
0,0.0,0,0.0,12,190.5,0.090909091,0.109090909,0.0,0,12,1,1,6,1,1,0,0,1,190.5,12,0
1,21.2,0,0.0,0,0.0,0.05,0.1,0.0,0,10,1,1,1,5,0,0,0,1,21.2,1,0
4,69.23333333,3,1657.3,26,2306.047619,0.046666667,0.076388889,5.761347436,0,10,1,1,2,3,0,0,0,1,4032.58095233,33,0
0,0.0,0,0.0,9,459.8307692,0.0,0.001587302,0.0,0,3,3,2,8,2,1,0,0,1,459.8307692,9,0
1,4.0,0,0.0,43,1418.5,0.0,0.018181818,0.0,0,3,4,1,2,3,1,0,0,1,1422.5,44,0
1,32.75,1,11.0,43,2949.55,0.015909091,0.027164502,0.0,0,5,3,2,1,13,0,0,0,1,2993.3,45,0
1,8.0,0,0.0,35,1295.916667,0.004166667,0.023611111,0.0,0,5,2,10,6,4,1,0,0,1,1303.916667,36,0
0,0.0,0,0.0,13,96.5,0.030769231,0.076923077,0.0,0,3,2,6,4,1,0,0,0,1,96.5,13,0
2,18.6,0,0.0,85,2834.280117,0.004883721,0.013388945,37.42337649,0,11,2,2,1,1,1,0,0,1,2852.880117,87,0
0,0.0,0,0.0,5,0.0,0.2,0.2,0.0,0,5,3,2,5,6,0,0,0,1,0.0,5,0
6,143.0,0,0.0,32,2289.1,0.0,0.001015625,62.33035594,0,11,3,2,9,3,1,1,0,0,2432.1,38,0
5,169.975,3,106.0,90,4792.380767,0.004166667,0.007479289,41.55801982,0,11,3,2,6,1,0,0,0,1,5068.355767,98,1
0,0.0,0,0.0,2,19.0,0.0,0.1,0.0,0,11,1,1,1,2,1,1,0,0,19.0,2,0
1,23.2,0,0.0,24,704.5666667,0.0,0.011538462,14.22049566,0,8,2,2,2,1,0,0,0,1,727.7666667000001,25,0
0,0.0,0,0.0,37,1669.559524,0.016190476,0.051333333,0.0,0,5,3,2,3,1,0,0,0,1,1669.559524,37,0
2,128.5,0,0.0,7,209.0,0.027777778,0.053439153,0.0,0,11,3,2,3,2,0,0,0,1,337.5,9,0
3,50.15,0,0.0,26,1107.116667,0.0,0.009490509,0.0,0,8,2,2,1,1,0,0,0,1,1157.266667,29,0
4,72.0,0,0.0,32,2258.175,0.0,0.025714286,38.19067209,0,11,2,2,9,2,0,0,0,1,2330.175,36,0
0,0.0,2,52.5,18,502.0,0.0,0.01,0.0,0,12,8,2,9,2,1,1,0,0,554.5,20,0
0,0.0,0,0.0,6,161.0,0.033333333,0.1,0.0,0,11,1,8,1,11,1,0,0,1,161.0,6,0
0,0.0,0,0.0,2,7.0,0.0,0.1,0.0,0,6,2,2,7,1,0,0,0,1,7.0,2,0
1,58.5,0,0.0,23,1033.0,0.008333333,0.0375,0.0,0,12,2,2,3,2,0,0,0,1,1091.5,24,0
0,0.0,0,0.0,98,3556.61241,0.002061856,0.010173465,0.0,0,3,1,1,1,3,0,0,0,1,3556.61241,98,0
0,0.0,0,0.0,9,890.0,0.044444444,0.066666667,0.0,0,5,2,2,6,19,0,0,0,1,890.0,9,0
2,569.0,1,58.5,23,941.6994048,0.0,0.008,9.331744184,0,12,2,2,4,2,0,1,0,0,1569.1994048,26,1
10,204.0952381,1,170.0,138,4042.949908,0.004026846,0.01446207,18.21579469,0,12,2,2,1,6,0,0,0,1,4417.0451461,149,1
0,0.0,0,0.0,5,1289.0,0.066666667,0.084,0.0,0,11,3,2,1,13,0,0,0,1,1289.0,5,0
0,0.0,0,0.0,4,137.5,0.0,0.066666667,0.0,0,11,2,2,2,11,0,0,0,1,137.5,4,0
0,0.0,0,0.0,5,883.6,0.0,0.0,125.8939091,0,11,2,2,4,2,1,0,0,1,883.6,5,1
3,66.33333333,0,0.0,15,424.8333333,0.0,0.0125,0.0,0,3,2,2,6,6,0,0,0,1,491.16666663,18,0
2,15.0,0,0.0,19,523.25,0.0375,0.046666667,28.18955966,0,11,3,2,1,8,0,0,0,1,538.25,21,1
0,0.0,0,0.0,112,6673.291392,0.0,0.008744589,5.468093499,0,11,2,4,1,3,0,0,0,1,6673.291392,112,0
0,0.0,0,0.0,32,1028.566667,0.0125,0.015625,0.0,0,8,1,1,6,3,1,0,0,1,1028.566667,32,0
4,277.75,0,0.0,3,178.75,0.0,0.008,0.0,0,3,3,2,3,8,0,1,0,0,456.5,7,0
1,45.5,3,1021.666667,130,3376.027564,0.007518797,0.029169274,0.0,0,12,2,2,1,1,0,0,0,1,4443.194231,134,0
1,4.0,0,0.0,164,5767.465043,0.003636364,0.009348691,52.38420388,0,11,2,2,1,1,0,0,0,1,5771.465043,165,0
1,18.0,0,0.0,24,1571.0,0.0,0.016666667,0.0,0,3,2,2,2,3,0,0,0,1,1589.0,25,0
0,0.0,0,0.0,13,1245.25,0.0,0.015384615,0.0,0,12,2,2,1,2,1,0,0,1,1245.25,13,0
0,0.0,0,0.0,16,195.5,0.0125,0.06875,0.0,0,5,2,4,3,4,0,0,0,1,195.5,16,0
4,47.5,0,0.0,16,331.3333333,0.0,0.010526316,254.6071579,0,5,2,5,1,2,0,1,0,0,378.8333333,20,1
4,56.63333333,7,309.7333333,58,1280.149821,0.016923077,0.035377102,0.0,0,8,2,2,6,1,1,0,0,1,1646.51648763,69,0
0,0.0,0,0.0,3,50.0,0.0,0.033333333,0.0,0,3,2,2,1,2,0,0,0,1,50.0,3,0
2,15.0,0,0.0,7,620.5,0.028571429,0.085714286,0.0,0,11,2,2,1,3,0,0,0,1,635.5,9,0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0,11,1,1,4,1,0,0,0,1,0.0,2,0
0,0.0,0,0.0,7,63.0,0.028571429,0.057142857,0.0,0,5,2,2,4,13,0,1,0,0,63.0,7,0
0,0.0,0,0.0,23,226.2564103,0.008695652,0.010434783,0.0,0,5,4,2,1,3,0,0,0,1,226.2564103,23,0
4,28.5,0,0.0,20,500.5,0.0,0.029824561,0.0,0,11,4,1,2,1,1,0,0,1,529.0,24,0
3,53.5,1,18.0,42,2553.858333,0.0,0.022101449,0.0,0,11,2,2,2,1,0,0,0,1,2625.358333,46,0
1,119.0,0,0.0,12,297.6666667,0.0,0.008333333,0.0,0,3,3,2,1,10,0,0,0,1,416.6666667,13,0
0,0.0,0,0.0,7,379.5,0.057142857,0.085714286,0.0,0,3,3,2,8,1,0,0,0,1,379.5,7,0
0,0.0,0,0.0,2,0.0,0.0,0.2,0.0,0,5,3,2,3,13,0,0,0,1,0.0,2,0
5,103.875,0,0.0,6,81.375,0.0,0.025,0.0,0,12,1,1,3,2,1,0,0,1,185.25,11,0
1,17.0,1,23.75,62,3688.846861,0.016612903,0.027150538,3.663777878,0,12,3,2,3,1,1,0,0,1,3729.596861,64,0
0,0.0,0,0.0,16,544.8333333,0.004761905,0.042857143,0.0,0,5,1,1,3,2,1,0,0,1,544.8333333,16,0
0,0.0,0,0.0,8,388.5,0.0,0.014285714,0.0,0,5,3,2,6,4,0,0,0,1,388.5,8,0
11,188.8333333,3,27.0,64,4829.625,0.004054054,0.017194337,48.60623685,0,11,1,1,1,3,0,0,0,1,5045.4583333,78,1
3,231.0,0,0.0,16,386.4444444,0.0,0.02745098,0.0,0,5,1,1,1,3,0,0,0,1,617.4444444000001,19,0
0,0.0,0,0.0,9,38.75,0.12,0.120833333,0.0,0,11,3,2,1,13,0,0,0,1,38.75,9,0
4,438.8,0,0.0,4,599.0,0.0,0.011111111,0.0,0,8,3,2,3,5,1,1,0,0,1037.8,8,0
4,42.0,1,28.5,34,1367.0,0.0,0.001960784,0.0,0,11,2,2,3,2,0,0,0,1,1437.5,39,0
3,42.0,0,0.0,24,1381.733333,0.031481481,0.018777882,0.0,0,5,3,2,4,3,0,0,0,1,1423.733333,27,0
0,0.0,0,0.0,9,171.0,0.022222222,0.066666667,0.0,0,3,2,10,4,3,0,0,0,1,171.0,9,0
3,77.5,0,0.0,35,1000.8,0.0,0.013888889,0.0,0,12,4,2,1,6,0,0,0,1,1078.3,38,0
0,0.0,1,55.0,38,1377.409524,0.000877193,0.018859649,0.0,0,5,2,2,2,4,0,0,0,1,1432.409524,39,0
0,0.0,0,0.0,61,4501.4337,0.015,0.036678391,0.0,0,5,4,5,3,2,0,0,0,1,4501.4337,61,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0,12,2,2,4,13,0,0,0,1,0.0,1,0
7,105.375,0,0.0,48,1268.116667,0.022902098,0.027788462,0.0,0,11,1,1,8,1,1,0,0,1,1373.491667,55,0
0,0.0,0,0.0,3,52.5,0.066666667,0.1,0.0,0,12,3,2,3,3,0,0,0,1,52.5,3,0
0,0.0,0,0.0,4,59.0,0.0,0.05,0.0,0,3,1,1,1,10,0,0,0,1,59.0,4,0
9,178.5,0,0.0,10,558.0,0.011764706,0.023529412,0.0,0,11,2,5,1,11,0,0,0,1,736.5,19,0
2,23.0,0,0.0,18,657.25,0.0,0.0125,0.0,0,12,2,2,9,2,0,1,0,0,680.25,20,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0,12,2,2,6,13,0,0,0,1,0.0,1,0
3,73.0,0,0.0,9,2151.0,0.0,0.018181818,10.91300022,0,3,2,5,1,1,0,0,0,1,2224.0,12,1
1,26.0,0,0.0,16,638.8333333,0.0,0.0125,20.26155684,0,3,2,4,2,2,0,1,0,0,664.8333333,17,0
0,0.0,0,0.0,15,535.25,0.0,0.02,0.0,0,11,3,2,1,2,1,0,0,1,535.25,15,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0,5,2,2,1,3,0,0,0,1,0.0,1,0
4,91.0,2,9.5,104,2856.9936,0.016929293,0.041369348,0.0,0,12,2,2,2,10,0,0,0,1,2957.4936,110,0
5,153.5666667,0,0.0,16,742.2095238,0.0,0.015789474,22.89972198,0,11,1,1,3,5,0,1,0,0,895.7761905000001,21,1
3,83.8,0,0.0,20,798.3,0.0,0.009090909,0.0,0,11,1,1,1,3,0,0,0,1,882.0999999999999,23,0
2,41.75,2,30.0,25,596.075,0.001538462,0.02014652,0.0,0,11,2,2,3,1,0,0,0,1,667.825,29,0
2,21.0,1,26.0,22,326.5833333,0.018181818,0.066666667,0.0,0,3,3,2,4,3,0,0,0,1,373.5833333,25,0
2,18.0,0,0.0,32,871.8333333,0.009375,0.020833333,31.903875,0,5,4,1,1,3,0,0,0,1,889.8333333,34,0
1,0.0,0,0.0,59,2334.105159,0.018421053,0.042076023,0.0,0,12,2,2,3,3,0,0,0,1,2334.105159,60,0
1,12.0,0,0.0,29,919.8995238,0.0,0.017091837,7.36509031,0,8,2,5,4,2,0,0,0,1,931.8995238,30,1
0,0.0,0,0.0,30,1682.275,0.0,0.014285714,41.13336886,0,12,2,2,4,2,0,0,0,1,1682.275,30,1
2,12.0,0,0.0,8,60.0,0.0,0.02,0.0,0,3,2,2,3,2,1,1,0,0,72.0,10,0
0,0.0,0,0.0,59,3036.4,0.0,0.021186441,0.0,0,3,2,2,6,13,1,0,0,1,3036.4,59,0
1,60.0,1,15.0,26,670.1666667,0.0,0.003846154,0.0,0,5,2,2,3,4,0,0,0,1,745.1666667,28,0
12,252.8125,4,78.5,100,4597.124242,0.00925181,0.028496768,2.638074656,0,11,1,1,1,10,1,0,0,1,4928.436742,116,1
5,40.13636364,0,0.0,35,840.9952922,0.005263158,0.012593985,64.72238907,0,11,2,2,1,1,0,0,0,1,881.13165584,40,1
0,0.0,0,0.0,2,34.5,0.0,0.1,0.0,0,11,2,2,3,3,1,0,0,1,34.5,2,0
0,0.0,0,0.0,29,669.9679487,0.013793103,0.017241379,0.0,0,3,1,2,6,2,0,0,0,1,669.9679487,29,0
8,139.6818182,8,353.3333333,45,2003.415152,0.007142857,0.00755102,5.576720936,0,3,2,2,4,2,0,0,0,1,2496.4303035000003,61,1
2,42.4,0,0.0,24,2095.819048,0.025,0.041319444,0.0,0,12,3,2,3,1,0,0,0,1,2138.219048,26,0
8,157.3166667,0,0.0,48,691.95,0.012666667,0.021380952,6.887181233,0,10,2,2,1,1,0,0,0,1,849.2666667000001,56,0
0,0.0,4,399.3333333,46,1814.583333,0.003673469,0.02675737,0.0,0,3,2,2,2,2,0,0,0,1,2213.9166663,50,0
0,0.0,0,0.0,22,883.0,0.133333333,0.148917749,0.0,0,5,3,2,1,13,0,0,0,1,883.0,22,0
8,129.9,0,0.0,70,1438.71,0.011351351,0.033766459,0.0,0,7,2,2,7,1,0,0,0,1,1568.61,78,0
0,0.0,1,93.0,30,1045.833333,0.012903226,0.035483871,0.0,0,2,1,1,1,3,0,0,0,1,1138.833333,31,0
0,0.0,0,0.0,10,273.75,0.02,0.053333333,0.0,0,11,1,1,2,8,0,0,0,1,273.75,10,1
0,0.0,0,0.0,12,312.0333333,0.0,0.009090909,17.808,0,5,2,2,8,6,0,0,0,1,312.0333333,12,1
0,0.0,0,0.0,18,327.65,0.011111111,0.044444444,0.0,0,11,1,1,1,1,0,0,0,1,327.65,18,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0,11,3,2,1,20,0,0,0,1,0.0,1,0
6,107.7,0,0.0,14,290.8,0.0,0.010526316,0.0,0,9,2,2,1,5,0,1,0,0,398.5,20,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0,5,1,1,4,3,0,0,0,1,0.0,1,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0,6,1,8,3,4,1,0,0,1,0.0,1,0
9,164.5833333,1,0.0,76,3580.333333,0.004819277,0.020522088,12.20780052,0,11,4,1,1,1,0,0,0,1,3744.9166663,86,0
10,137.5,1,32.5,145,6165.878774,0.001333333,0.020769697,0.0,0,11,2,2,6,2,0,0,0,1,6335.878774,156,1
3,150.0,0,0.0,12,271.3333333,0.0,0.014285714,0.0,0,3,1,1,4,2,0,1,0,0,421.3333333,15,0
1,25.5,0,0.0,12,250.8333333,0.0,0.016666667,0.0,0,3,3,2,2,1,1,0,0,1,276.3333333,13,0
1,34.2,0,0.0,26,502.4533333,0.0,0.002564103,22.65617015,0,10,3,2,6,2,1,1,0,0,536.6533333,27,1
5,200.8333333,0,0.0,44,1909.080556,0.004761905,0.018253968,0.0,0,12,1,8,1,10,0,0,0,1,2109.9138893,49,0
0,0.0,0,0.0,6,226.6666667,0.0,0.033333333,0.0,0,12,4,1,9,1,1,0,0,1,226.6666667,6,0
0,0.0,0,0.0,1,0.0,0.0,0.2,0.0,0,7,1,1,4,4,0,0,0,1,0.0,1,0
0,0.0,0,0.0,2,83.0,0.0,0.05,0.0,0,5,1,2,2,4,0,1,0,0,83.0,2,0
3,37.75,1,10.0,24,274.5,0.0,0.006666667,0.0,0,12,2,2,1,2,0,1,0,0,322.25,28,0
0,0.0,0,0.0,22,817.9590698,0.056060606,0.079518398,0.0,0,9,3,2,3,1,1,0,0,1,817.9590698,22,0
5,487.5,0,0.0,11,500.0,0.0,0.015384615,0.0,0,3,1,8,1,11,0,1,0,0,987.5,16,0
2,223.75,3,165.0,51,2159.004167,0.013684211,0.037347156,10.22993737,0,11,1,1,1,2,0,0,0,1,2547.754167,56,0
0,0.0,2,32.2,41,1321.322222,0.0,0.021428571,3.979543638,0,10,4,1,1,2,0,0,0,1,1353.522222,43,0
3,17.0,0,0.0,18,407.5,0.0,0.02,0.0,0,5,2,2,6,5,1,0,0,1,424.5,21,0
4,15.5,0,0.0,15,312.7,0.01,0.045,0.0,0,5,4,1,3,2,0,0,0,1,328.2,19,0
3,82.95714286,0,0.0,28,951.4412698,0.013793103,0.025860732,0.0,0,10,3,2,1,2,0,0,0,1,1034.39841266,31,0
2,13.0,0,0.0,23,441.0,0.066666667,0.101449275,0.0,0,11,2,2,1,1,0,0,0,1,454.0,25,0
1,13.83333333,1,0.0,200,8336.039583,0.004207921,0.017597513,3.730318306,0,11,2,5,4,1,0,0,0,1,8349.87291633,202,1
1,4.0,0,0.0,20,471.4777778,0.0,0.004545455,32.95851549,0,7,1,1,1,4,0,0,0,1,475.4777778,21,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0,5,2,2,4,1,0,0,0,1,0.0,1,0
4,296.2,0,0.0,33,920.4,0.0,0.013513514,0.0,0,10,1,1,1,5,0,0,0,1,1216.6,37,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0,5,3,2,3,13,0,0,0,1,0.0,1,0
0,0.0,0,0.0,1,0.0,0.0,0.1,0.0,0,11,2,6,1,3,0,0,0,1,0.0,1,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0,12,2,4,1,1,1,0,0,1,0.0,1,0
0,0.0,0,0.0,25,644.875,0.0,0.044,0.0,0,11,2,2,3,2,0,0,0,1,644.875,25,0
10,316.1405025,7,321.6666667,287,12983.78771,0.000668896,0.006998399,1.088158231,0,3,2,4,3,8,0,1,0,0,13621.5948792,304,0
0,0.0,0,0.0,12,231.75,0.0,0.016666667,0.0,0,11,1,1,2,1,0,0,0,1,231.75,12,0
2,132.0,0,0.0,6,1564.0,0.044444444,0.066666667,0.0,0,5,3,2,2,13,0,0,0,1,1696.0,8,0
0,0.0,0,0.0,12,173.0,0.0,0.016666667,0.0,0,5,1,1,6,1,0,0,0,1,173.0,12,0
2,125.0,0,0.0,7,49.0,0.025,0.075,0.0,0,5,1,1,8,1,0,0,0,1,174.0,9,0
6,88.6,0,0.0,4,59.4,0.0,0.028571429,0.0,0,11,2,2,7,2,0,0,0,1,148.0,10,0
0,0.0,0,0.0,3,34.2,0.066666667,0.1,0.0,0,10,3,2,5,13,0,0,0,1,34.2,3,0
